order_id,customer_id,product_id,store_id,order_date,quantity,unit_price
ORD-001047,CUST-00157,PROD-0110,STORE-010,2025-10-21,6,227.33
ORD-001048,CUST-00212,PROD-0168,STORE-005,2025-03-09,4,431.97
ORD-001049,CUST-00706,PROD-0181,STORE-017,2025-06-08,3,217.87
ORD-001050,CUST-00672,PROD-0239,STORE-019,2025-03-16,3,162.15
ORD-001051,CUST-00546,PROD-0243,STORE-024,2025-10-13,2,96.14
ORD-001052,CUST-00745,PROD-0008,STORE-025,2025-03-16,6,440.66
ORD-001053,CUST-00422,PROD-0078,STORE-015,2025-07-31,5,80.21
ORD-001054,CUST-00110,PROD-0034,STORE-006,2025-04-07,1,382.4
ORD-001055,CUST-00632,PROD-0069,STORE-020,2025-11-10,4,300.19
ORD-001056,CUST-00704,PROD-0007,STORE-012,2025-04-29,2,345.62
ORD-001057,CUST-00138,PROD-0129,STORE-020,2025-09-02,8,357.44
ORD-001058,CUST-00189,PROD-0219,STORE-013,2025-07-11,8,239.54
ORD-001059,CUST-00198,PROD-0058,STORE-002,2025-03-25,7,383.44
ORD-001060,CUST-00277,PROD-0244,STORE-014,2025-01-08,4,372.46
ORD-001061,CUST-00210,PROD-0017,STORE-006,2025-04-14,8,434.22
ORD-001062,CUST-00705,PROD-0084,STORE-015,2025-09-08,4,216.63
ORD-001063,CUST-00623,PROD-0189,STORE-013,2025-01-22,6,200.09
ORD-001064,CUST-00609,PROD-0138,STORE-017,2025-10-20,1,262.71
ORD-001065,CUST-00468,PROD-0212,STORE-002,2025-08-20,4,261.75
ORD-001066,CUST-00041,PROD-0143,STORE-013,2025-07-22,1,98.97
ORD-001067,CUST-00408,PROD-0227,STORE-010,2025-08-14,5,233.36
ORD-001068,CUST-00302,PROD-0157,STORE-002,2025-08-05,3,234.46
ORD-001069,CUST-00463,PROD-0024,STORE-024,2025-11-27,2,93.98
ORD-001070,CUST-00713,PROD-0140,STORE-005,2025-10-27,7,209.7
ORD-001071,CUST-00026,PROD-0046,STORE-015,2025-08-19,4,441.85
ORD-001072,CUST-00257,PROD-0083,STORE-023,2025-02-16,3,360.59
ORD-001073,CUST-00094,PROD-0030,STORE-023,2025-03-05,8,318.86
ORD-001074,CUST-00537,PROD-0182,STORE-013,2025-02-13,3,192.44
ORD-001075,CUST-00045,PROD-0197,STORE-006,2025-07-14,6,284.91
ORD-001076,CUST-00154,PROD-0042,STORE-005,2025-12-04,3,385.72
ORD-001077,CUST-00430,PROD-0079,STORE-010,2025-01-27,8,147.94
ORD-001078,CUST-00121,PROD-0231,STORE-005,2025-04-03,4,6.74
ORD-001079,CUST-00013,PROD-0118,STORE-016,2025-05-10,8,274.02
ORD-001080,CUST-00623,PROD-0226,STORE-016,2025-01-03,4,112.34
ORD-001081,CUST-00488,PROD-0117,STORE-014,2025-12-04,8,44.3
ORD-001082,CUST-00007,PROD-0063,STORE-018,2025-11-04,5,311.77
ORD-001083,CUST-00213,PROD-0013,STORE-006,2025-10-13,3,32.25
ORD-001084,CUST-00038,PROD-0038,STORE-002,2025-06-28,5,168.89
ORD-001085,CUST-00051,PROD-0028,STORE-014,2025-02-14,3,84.85
ORD-001086,CUST-00626,PROD-0170,STORE-023,2025-05-26,3,483.31
ORD-001087,CUST-00369,PROD-0239,STORE-002,2025-10-24,2,385.4
ORD-001088,CUST-00378,PROD-0230,STORE-013,2025-06-15,2,380.42
ORD-001089,CUST-00067,PROD-0075,STORE-016,2025-10-09,3,65.39
ORD-001090,CUST-00338,PROD-0135,STORE-014,2025-05-21,4,349.43
ORD-001091,CUST-00060,PROD-0028,STORE-019,2025-11-10,2,244.4
ORD-001092,CUST-00620,PROD-0240,STORE-023,2025-12-19,5,216.38
ORD-001093,CUST-00266,PROD-0135,STORE-019,2025-06-12,6,463.91
ORD-001094,CUST-00577,PROD-0128,STORE-017,2025-11-11,8,248.78
ORD-001095,CUST-00625,PROD-0060,STORE-023,2025-04-03,5,489.72
ORD-001096,CUST-00122,PROD-0007,STORE-015,2025-01-01,2,370.04
ORD-001097,CUST-00631,PROD-0107,STORE-014,2025-04-17,1,170.22
ORD-001098,CUST-00653,PROD-0055,STORE-001,2025-10-14,4,346.55
ORD-001099,CUST-00070,PROD-0079,STORE-010,2025-05-11,6,384.67
ORD-001100,CUST-00703,PROD-0086,STORE-011,2025-02-28,7,363.57
ORD-001101,CUST-00030,PROD-0214,STORE-006,2025-11-12,4,168.59
ORD-001102,CUST-00689,PROD-0123,STORE-016,2025-06-23,1,324.59
ORD-001103,CUST-00160,PROD-0161,STORE-015,2025-09-04,6,233.91
ORD-001104,CUST-00058,PROD-0214,STORE-017,2025-07-31,5,284.64
ORD-001105,CUST-00324,PROD-0143,STORE-018,2025-12-14,1,108.08
ORD-001106,CUST-00340,PROD-0205,STORE-012,2025-12-17,2,484.95
ORD-001107,CUST-00032,PROD-0087,STORE-013,2025-05-24,3,287.63
ORD-001108,CUST-00192,PROD-0153,STORE-004,2025-07-19,5,354.1
ORD-001109,CUST-00727,PROD-0009,STORE-009,2025-06-11,7,47.95
ORD-001110,CUST-00381,PROD-0116,STORE-010,2025-05-02,4,264.91
ORD-001111,CUST-00115,PROD-0096,STORE-002,2025-03-31,4,457.1
ORD-001112,CUST-00519,PROD-0007,STORE-016,2025-08-16,3,99.14
ORD-001113,CUST-00537,PROD-0080,STORE-025,2025-09-05,6,75.92
ORD-001114,CUST-00529,PROD-0174,STORE-005,2025-02-20,4,363.65
ORD-001115,CUST-00397,PROD-0183,STORE-017,2025-08-24,2,7.02
ORD-001116,CUST-00704,PROD-0218,STORE-020,2025-01-23,2,169.97
ORD-001117,CUST-00106,PROD-0134,STORE-025,2025-01-24,5,16.12
ORD-001118,CUST-00655,PROD-0229,STORE-007,2025-06-09,6,104.26
ORD-001119,CUST-00284,PROD-0137,STORE-011,2025-05-27,8,337.2
ORD-001120,CUST-00153,PROD-0041,STORE-009,2025-05-20,2,12.54
ORD-001121,CUST-00574,PROD-0132,STORE-004,2025-11-15,4,273.54
ORD-001122,CUST-00327,PROD-0070,STORE-005,2025-10-09,5,289.16
ORD-001123,CUST-00073,PROD-0080,STORE-020,2025-03-29,6,272.58
ORD-001124,CUST-00134,PROD-0008,STORE-016,2025-01-26,1,57.42
ORD-001125,CUST-00089,PROD-0110,STORE-013,2025-01-28,3,353.81
ORD-001126,CUST-00645,PROD-0215,STORE-023,2025-10-31,8,310.07
ORD-001127,CUST-00341,PROD-0210,STORE-007,2025-06-09,2,486.96
ORD-001128,CUST-00582,PROD-0034,STORE-003,2025-08-27,8,53.14
ORD-001129,CUST-00701,PROD-0165,STORE-023,2025-06-08,8,237.91
ORD-001130,CUST-00148,PROD-0221,STORE-020,2025-04-25,5,456.86
ORD-001131,CUST-00188,PROD-0180,STORE-022,2025-07-20,6,395.44
ORD-001132,CUST-00465,PROD-0125,STORE-001,2025-06-16,2,240.28
ORD-001133,CUST-00491,PROD-0119,STORE-006,2025-06-29,5,385.12
ORD-001134,CUST-00589,PROD-0033,STORE-017,2025-11-06,2,205.8
ORD-001135,CUST-00334,PROD-0143,STORE-021,2025-02-24,2,397.24
ORD-001136,CUST-00473,PROD-0103,STORE-019,2025-09-30,7,123.08
ORD-001137,CUST-00562,PROD-0041,STORE-016,2025-05-05,7,37.69
ORD-001138,CUST-00711,PROD-0152,STORE-014,2025-04-17,7,285.76
ORD-001139,CUST-00558,PROD-0178,STORE-008,2025-06-25,3,332.98
ORD-001140,CUST-00729,PROD-0147,STORE-016,2025-02-09,2,298.11
ORD-001141,CUST-00334,PROD-0143,STORE-004,2025-08-26,8,92.2
ORD-001142,CUST-00072,PROD-0154,STORE-004,2025-07-27,7,167.06
ORD-001143,CUST-00677,PROD-0016,STORE-003,2025-11-27,4,409.42
ORD-001144,CUST-00652,PROD-0208,STORE-001,2025-10-25,3,332.13
ORD-001145,CUST-00545,PROD-0075,STORE-013,2025-08-20,8,101.84
ORD-001146,CUST-00325,PROD-0077,STORE-019,2025-12-15,5,459.65
ORD-001147,CUST-00736,PROD-0235,STORE-012,2025-08-11,2,293.44
ORD-001148,CUST-00523,PROD-0104,STORE-005,2025-11-10,5,35.88
ORD-001149,CUST-00055,PROD-0001,STORE-023,2025-10-09,6,59.29
ORD-001150,CUST-00032,PROD-0061,STORE-014,2025-05-25,7,314.47
ORD-001151,CUST-00392,PROD-0104,STORE-013,2025-12-31,7,274.82
ORD-001152,CUST-00178,PROD-0122,STORE-005,2025-12-06,4,279.92
ORD-001153,CUST-00428,PROD-0040,STORE-010,2025-07-04,3,71.46
ORD-001154,CUST-00664,PROD-0005,STORE-005,2025-02-06,8,330.66
ORD-001155,CUST-00087,PROD-0036,STORE-021,2025-03-11,7,430.77
ORD-001156,CUST-00619,PROD-0239,STORE-014,2025-12-23,3,229.92
ORD-001157,CUST-00566,PROD-0210,STORE-015,2025-08-06,7,180.87
ORD-001158,CUST-00435,PROD-0155,STORE-001,2025-04-06,8,424.16
ORD-001159,CUST-00730,PROD-0129,STORE-009,2025-05-02,7,463.64
ORD-001160,CUST-00376,PROD-0009,STORE-002,2025-10-23,8,353.91
ORD-001161,CUST-00595,PROD-0124,STORE-023,2025-02-27,2,75.32
ORD-001162,CUST-00287,PROD-0120,STORE-017,2025-09-27,2,264.05
ORD-001163,CUST-00091,PROD-0063,STORE-016,2025-11-09,2,343.61
ORD-001164,CUST-00594,PROD-0080,STORE-020,2025-10-04,1,452.26
ORD-001165,CUST-00012,PROD-0121,STORE-015,2025-10-01,8,289.1
ORD-001166,CUST-00432,PROD-0091,STORE-010,2025-06-19,5,87.91
ORD-001167,CUST-00612,PROD-0192,STORE-010,2025-12-22,5,35.39
ORD-001168,CUST-00593,PROD-0044,STORE-019,2025-08-31,1,329.87
ORD-001169,CUST-00640,PROD-0007,STORE-010,2025-05-30,8,45.83
ORD-001170,CUST-00079,PROD-0218,STORE-009,2025-09-16,5,70.6
ORD-001171,CUST-00282,PROD-0220,STORE-009,2025-05-24,1,372.0
ORD-001172,CUST-00179,PROD-0233,STORE-019,2025-11-06,3,331.27
ORD-001173,CUST-00180,PROD-0067,STORE-023,2025-07-09,4,245.02
ORD-001174,CUST-00034,PROD-0088,STORE-003,2025-09-28,3,299.78
ORD-001175,CUST-00508,PROD-0193,STORE-014,2025-03-20,7,122.77
ORD-001176,CUST-00744,PROD-0164,STORE-006,2025-08-14,4,290.98
ORD-001177,CUST-00056,PROD-0165,STORE-009,2025-06-26,2,30.99
ORD-001178,CUST-00409,PROD-0122,STORE-010,2025-08-26,8,374.33
ORD-001179,CUST-00240,PROD-0098,STORE-022,2025-09-30,7,239.91
ORD-001180,CUST-00544,PROD-0223,STORE-014,2025-03-16,1,147.94
ORD-001181,CUST-00392,PROD-0174,STORE-011,2025-08-18,1,53.19
ORD-001182,CUST-00653,PROD-0091,STORE-014,2025-09-30,5,170.8
ORD-001183,CUST-00101,PROD-0066,STORE-021,2025-05-17,7,233.24
ORD-001184,CUST-00248,PROD-0188,STORE-022,2025-12-12,4,262.37
ORD-001185,CUST-00707,PROD-0047,STORE-011,2025-12-13,1,338.03
ORD-001186,CUST-00013,PROD-0106,STORE-004,2025-02-04,2,344.31
ORD-001187,CUST-00225,PROD-0186,STORE-010,2025-06-29,5,100.56
ORD-001188,CUST-00635,PROD-0024,STORE-002,2025-01-13,4,475.48
ORD-001189,CUST-00125,PROD-0182,STORE-004,2025-11-23,2,428.93
ORD-001190,CUST-00385,PROD-0169,STORE-025,2025-03-08,3,448.51
ORD-001191,CUST-00189,PROD-0065,STORE-010,2025-12-23,8,331.93
ORD-001192,CUST-00655,PROD-0117,STORE-009,2025-02-08,7,347.64
ORD-001193,CUST-00332,PROD-0066,STORE-006,2025-12-08,2,142.25
ORD-001194,CUST-00392,PROD-0100,STORE-011,2025-02-01,1,132.82
ORD-001195,CUST-00183,PROD-0113,STORE-003,2025-05-16,8,489.8
ORD-001196,CUST-00625,PROD-0101,STORE-006,2025-04-13,8,58.66
ORD-001197,CUST-00442,PROD-0056,STORE-020,2025-10-04,2,456.73
ORD-001198,CUST-00106,PROD-0009,STORE-003,2025-05-13,2,287.81
ORD-001199,CUST-00457,PROD-0005,STORE-016,2025-05-09,3,328.16
ORD-001200,CUST-00039,PROD-0171,STORE-013,2025-01-01,5,80.04
ORD-001201,CUST-00401,PROD-0148,STORE-001,2025-06-18,8,241.67
ORD-001202,CUST-00746,PROD-0200,STORE-003,2025-07-26,4,6.63
ORD-001203,CUST-00494,PROD-0032,STORE-019,2025-12-19,6,170.04
ORD-001204,CUST-00411,PROD-0015,STORE-021,2025-06-05,2,185.84
ORD-001205,CUST-00083,PROD-0216,STORE-015,2025-06-24,5,325.65
ORD-001206,CUST-00568,PROD-0011,STORE-013,2025-04-01,4,152.93
ORD-001207,CUST-00110,PROD-0162,STORE-023,2025-07-19,6,245.81
ORD-001208,CUST-00449,PROD-0189,STORE-007,2025-11-20,3,22.66
ORD-001209,CUST-00738,PROD-0152,STORE-008,2025-01-13,8,197.43
ORD-001210,CUST-00659,PROD-0079,STORE-016,2025-10-04,8,483.44
ORD-001211,CUST-00038,PROD-0087,STORE-002,2025-01-09,6,394.94
ORD-001212,CUST-00416,PROD-0031,STORE-007,2025-01-22,8,470.33
ORD-001213,CUST-00153,PROD-0190,STORE-019,2025-10-02,4,462.77
ORD-001214,CUST-00145,PROD-0126,STORE-021,2025-01-19,1,238.24
ORD-001215,CUST-00047,PROD-0063,STORE-023,2025-11-13,3,12.1
ORD-001216,CUST-00052,PROD-0232,STORE-010,2025-11-20,2,230.8
ORD-001217,CUST-00606,PROD-0017,STORE-004,2025-03-29,2,251.08
ORD-001218,CUST-00226,PROD-0017,STORE-007,2025-11-12,7,171.97
ORD-001219,CUST-00412,PROD-0084,STORE-004,2025-12-14,3,164.18
ORD-001220,CUST-00047,PROD-0152,STORE-006,2025-04-20,6,36.28
ORD-001221,CUST-00145,PROD-0194,STORE-014,2025-05-21,3,349.66
ORD-001222,CUST-00169,PROD-0113,STORE-008,2025-10-11,1,71.01
ORD-001223,CUST-00628,PROD-0097,STORE-025,2025-11-20,3,12.73
ORD-001224,CUST-00083,PROD-0002,STORE-001,2025-09-07,3,463.43
ORD-001225,CUST-00668,PROD-0152,STORE-010,2025-12-28,7,348.27
ORD-001226,CUST-00709,PROD-0033,STORE-007,2025-09-01,3,321.7
ORD-001227,CUST-00462,PROD-0106,STORE-008,2025-09-25,3,307.21
ORD-001228,CUST-00611,PROD-0047,STORE-023,2025-01-20,8,307.95
ORD-001229,CUST-00643,PROD-0212,STORE-010,2025-02-15,6,212.29
ORD-001230,CUST-00242,PROD-0050,STORE-004,2025-10-13,2,311.36
ORD-001231,CUST-00520,PROD-0057,STORE-015,2025-10-04,4,141.82
ORD-001232,CUST-00116,PROD-0204,STORE-005,2025-04-10,8,251.26
ORD-001233,CUST-00687,PROD-0237,STORE-002,2025-03-23,1,324.2
ORD-001234,CUST-00215,PROD-0112,STORE-009,2025-05-26,6,310.32
ORD-001235,CUST-00045,PROD-0027,STORE-024,2025-08-21,1,462.8
ORD-001236,CUST-00162,PROD-0202,STORE-001,2025-04-01,8,259.87
ORD-001237,CUST-00241,PROD-0185,STORE-015,2025-02-06,6,212.43
ORD-001238,CUST-00334,PROD-0059,STORE-025,2025-12-13,2,166.43
ORD-001239,CUST-00243,PROD-0189,STORE-014,2025-02-20,4,190.88
ORD-001240,CUST-00076,PROD-0121,STORE-019,2025-04-23,8,31.89
ORD-001241,CUST-00149,PROD-0056,STORE-020,2025-08-12,8,93.13
ORD-001242,CUST-00140,PROD-0118,STORE-024,2025-07-11,4,317.84
ORD-001243,CUST-00208,PROD-0086,STORE-005,2025-05-19,1,347.63
ORD-001244,CUST-00288,PROD-0035,STORE-004,2025-01-31,8,231.99
ORD-001245,CUST-00352,PROD-0057,STORE-010,2025-03-29,3,395.82
ORD-001246,CUST-00627,PROD-0232,STORE-006,2025-11-23,4,47.79
ORD-001247,CUST-00501,PROD-0221,STORE-007,2025-09-25,8,419.3
ORD-001248,CUST-00015,PROD-0187,STORE-014,2025-05-23,4,127.67
ORD-001249,CUST-00594,PROD-0057,STORE-019,2025-08-11,3,457.3
ORD-001250,CUST-00428,PROD-0012,STORE-002,2025-01-03,8,368.06
ORD-001251,CUST-00035,PROD-0109,STORE-017,2025-09-16,7,242.23
ORD-001252,CUST-00101,PROD-0116,STORE-016,2025-12-23,4,46.12
ORD-001253,CUST-00710,PROD-0188,STORE-014,2025-01-07,4,70.68
ORD-001254,CUST-00245,PROD-0166,STORE-003,2025-06-01,1,242.48
ORD-001255,CUST-00166,PROD-0181,STORE-015,2025-06-06,1,488.32
ORD-001256,CUST-00142,PROD-0224,STORE-023,2025-08-26,7,96.54
ORD-001257,CUST-00642,PROD-0119,STORE-023,2025-07-09,1,430.88
ORD-001258,CUST-00395,PROD-0229,STORE-023,2025-02-06,6,267.8
ORD-001259,CUST-00437,PROD-0193,STORE-009,2025-06-01,4,394.9
ORD-001260,CUST-00636,PROD-0226,STORE-011,2025-02-11,1,259.78
ORD-001261,CUST-00373,PROD-0228,STORE-002,2025-12-12,2,194.55
ORD-001262,CUST-00634,PROD-0011,STORE-012,2025-08-27,6,91.75
ORD-001263,CUST-00722,PROD-0018,STORE-018,2025-10-14,4,73.5
ORD-001264,CUST-00245,PROD-0139,STORE-004,2025-06-21,8,369.99
ORD-001265,CUST-00720,PROD-0054,STORE-025,2025-10-25,4,163.62
ORD-001266,CUST-00516,PROD-0175,STORE-014,2025-05-17,5,31.95
ORD-001267,CUST-00354,PROD-0116,STORE-016,2025-07-10,2,237.72
ORD-001268,CUST-00695,PROD-0212,STORE-018,2025-09-30,5,228.72
ORD-001269,CUST-00690,PROD-0243,STORE-023,2025-07-08,2,98.23
ORD-001270,CUST-00090,PROD-0021,STORE-013,2025-08-23,3,147.73
ORD-001271,CUST-00112,PROD-0043,STORE-009,2025-02-09,2,350.05
ORD-001272,CUST-00155,PROD-0224,STORE-007,2025-09-12,1,150.11
ORD-001273,CUST-00555,PROD-0239,STORE-005,2025-12-16,8,176.61
ORD-001274,CUST-00661,PROD-0006,STORE-010,2025-08-16,4,36.15
ORD-001275,CUST-00533,PROD-0166,STORE-011,2025-04-29,7,291.45
ORD-001276,CUST-00662,PROD-0202,STORE-011,2025-12-02,8,298.7
ORD-001277,CUST-00543,PROD-0216,STORE-018,2025-12-23,8,231.7
ORD-001278,CUST-00136,PROD-0230,STORE-010,2025-10-18,3,395.68
ORD-001279,CUST-00496,PROD-0096,STORE-010,2025-04-27,1,78.42
ORD-001280,CUST-00467,PROD-0245,STORE-006,2025-05-26,3,357.34
ORD-001281,CUST-00187,PROD-0250,STORE-006,2025-05-27,3,84.81
ORD-001282,CUST-00043,PROD-0082,STORE-019,2025-03-01,3,223.23
ORD-001283,CUST-00189,PROD-0053,STORE-018,2025-07-09,1,334.44
ORD-001284,CUST-00152,PROD-0096,STORE-015,2025-06-26,3,269.14
ORD-001285,CUST-00026,PROD-0104,STORE-016,2025-03-04,3,474.15
ORD-001286,CUST-00160,PROD-0002,STORE-024,2025-06-13,6,325.38
ORD-001287,CUST-00486,PROD-0230,STORE-010,2025-06-01,3,400.78
ORD-001288,CUST-00347,PROD-0177,STORE-004,2025-08-15,8,450.58
ORD-001289,CUST-00695,PROD-0142,STORE-004,2025-03-13,5,17.26
ORD-001290,CUST-00226,PROD-0115,STORE-012,2025-11-13,2,166.54
ORD-001291,CUST-00657,PROD-0050,STORE-019,2025-11-08,4,391.73
ORD-001292,CUST-00201,PROD-0006,STORE-003,2025-05-23,8,340.14
ORD-001293,CUST-00525,PROD-0101,STORE-007,2025-02-14,8,162.28
ORD-001294,CUST-00524,PROD-0242,STORE-002,2025-11-06,6,201.78
ORD-001295,CUST-00379,PROD-0099,STORE-012,2025-08-07,1,145.89
ORD-001296,CUST-00316,PROD-0115,STORE-018,2025-06-29,2,111.76
ORD-001297,CUST-00426,PROD-0206,STORE-015,2025-08-16,5,86.07
ORD-001298,CUST-00747,PROD-0230,STORE-014,2025-08-06,3,418.57
ORD-001299,CUST-00089,PROD-0037,STORE-007,2025-11-03,5,239.92
ORD-001300,CUST-00344,PROD-0017,STORE-019,2025-09-26,7,48.77
ORD-001301,CUST-00655,PROD-0235,STORE-009,2025-07-29,7,91.56
ORD-001302,CUST-00728,PROD-0146,STORE-025,2025-08-25,3,103.62
ORD-001303,CUST-00297,PROD-0142,STORE-016,2025-07-15,1,412.28
ORD-001304,CUST-00600,PROD-0078,STORE-016,2025-06-04,8,116.13
ORD-001305,CUST-00158,PROD-0068,STORE-010,2025-01-02,8,66.46
ORD-001306,CUST-00295,PROD-0107,STORE-006,2025-12-07,8,453.85
ORD-001307,CUST-00251,PROD-0008,STORE-004,2025-11-27,5,249.05
ORD-001308,CUST-00614,PROD-0191,STORE-012,2025-02-04,8,284.95
ORD-001309,CUST-00644,PROD-0176,STORE-016,2025-05-13,2,189.73
ORD-001310,CUST-00018,PROD-0217,STORE-009,2025-10-22,3,292.91
ORD-001311,CUST-00328,PROD-0119,STORE-023,2025-03-16,3,181.9
ORD-001312,CUST-00280,PROD-0093,STORE-014,2025-01-28,6,29.1
ORD-001313,CUST-00543,PROD-0164,STORE-003,2025-05-30,4,384.38
ORD-001314,CUST-00097,PROD-0154,STORE-025,2025-04-04,3,274.13
ORD-001315,CUST-00702,PROD-0205,STORE-010,2025-06-11,5,344.28
ORD-001316,CUST-00372,PROD-0025,STORE-018,2025-12-19,6,412.53
ORD-001317,CUST-00141,PROD-0133,STORE-010,2025-01-07,6,390.5
ORD-001318,CUST-00349,PROD-0236,STORE-006,2025-07-30,2,112.84
ORD-001319,CUST-00227,PROD-0213,STORE-007,2025-09-15,2,211.58
ORD-001320,CUST-00120,PROD-0210,STORE-005,2025-02-09,1,242.35
ORD-001321,CUST-00708,PROD-0093,STORE-005,2025-06-09,8,445.4
ORD-001322,CUST-00536,PROD-0196,STORE-011,2025-11-02,3,356.39
ORD-001323,CUST-00122,PROD-0057,STORE-005,2025-01-15,3,345.57
ORD-001324,CUST-00129,PROD-0054,STORE-005,2025-06-07,2,215.27
ORD-001325,CUST-00080,PROD-0005,STORE-025,2025-02-27,8,379.87
ORD-001326,CUST-00202,PROD-0028,STORE-002,2025-01-22,1,237.19
ORD-001327,CUST-00045,PROD-0017,STORE-010,2025-05-10,1,378.49
ORD-001328,CUST-00617,PROD-0053,STORE-019,2025-03-05,4,96.46
ORD-001329,CUST-00030,PROD-0024,STORE-005,2025-06-29,5,474.64
ORD-001330,CUST-00361,PROD-0042,STORE-017,2025-06-28,4,254.92
ORD-001331,CUST-00102,PROD-0210,STORE-019,2025-02-04,1,266.77
ORD-001332,CUST-00289,PROD-0044,STORE-025,2025-04-09,1,486.91
ORD-001333,CUST-00220,PROD-0236,STORE-017,2025-02-20,8,186.39
ORD-001334,CUST-00190,PROD-0113,STORE-022,2025-10-29,2,94.51
ORD-001335,CUST-00389,PROD-0109,STORE-007,2025-07-01,4,206.74
ORD-001336,CUST-00127,PROD-0120,STORE-004,2025-06-10,3,250.42
ORD-001337,CUST-00722,PROD-0074,STORE-018,2025-07-04,1,45.7
ORD-001338,CUST-00119,PROD-0099,STORE-010,2025-09-10,8,302.18
ORD-001339,CUST-00704,PROD-0250,STORE-015,2025-06-09,4,279.18
ORD-001340,CUST-00439,PROD-0049,STORE-003,2025-05-29,8,469.84
ORD-001341,CUST-00184,PROD-0004,STORE-022,2025-07-08,8,337.68
ORD-001342,CUST-00449,PROD-0134,STORE-022,2025-07-22,2,64.0
ORD-001343,CUST-00411,PROD-0178,STORE-019,2025-07-22,2,372.0
ORD-001344,CUST-00067,PROD-0094,STORE-007,2025-03-28,6,104.12
ORD-001345,CUST-00126,PROD-0060,STORE-014,2025-07-26,8,142.86
ORD-001346,CUST-00608,PROD-0070,STORE-025,2025-10-25,7,181.26
ORD-001347,CUST-00618,PROD-0244,STORE-013,2025-12-08,8,258.14
ORD-001348,CUST-00466,PROD-0028,STORE-004,2025-03-17,5,247.21
ORD-001349,CUST-00644,PROD-0242,STORE-005,2025-04-29,1,54.29
ORD-001350,CUST-00070,PROD-0128,STORE-022,2025-01-28,1,486.17
ORD-001351,CUST-00620,PROD-0174,STORE-011,2025-07-15,3,154.85
ORD-001352,CUST-00099,PROD-0195,STORE-003,2025-11-16,8,397.39
ORD-001353,CUST-00301,PROD-0170,STORE-016,2025-04-14,8,254.86
ORD-001354,CUST-00352,PROD-0208,STORE-018,2025-10-05,1,476.52
ORD-001355,CUST-00441,PROD-0226,STORE-004,2025-01-17,7,227.8
ORD-001356,CUST-00454,PROD-0118,STORE-002,2025-07-12,1,92.54
ORD-001357,CUST-00311,PROD-0227,STORE-023,2025-12-04,3,248.27
ORD-001358,CUST-00320,PROD-0184,STORE-013,2025-03-10,8,383.18
ORD-001359,CUST-00692,PROD-0126,STORE-022,2025-10-19,8,240.57
ORD-001360,CUST-00519,PROD-0015,STORE-013,2025-03-22,5,249.86
ORD-001361,CUST-00632,PROD-0174,STORE-012,2025-07-13,5,163.63
ORD-001362,CUST-00605,PROD-0012,STORE-005,2025-01-15,6,177.68
ORD-001363,CUST-00028,PROD-0196,STORE-021,2025-10-26,6,193.37
ORD-001364,CUST-00354,PROD-0092,STORE-014,2025-08-08,6,32.93
ORD-001365,CUST-00254,PROD-0061,STORE-021,2025-05-06,5,298.29
ORD-001366,CUST-00068,PROD-0223,STORE-010,2025-12-19,2,172.1
ORD-001367,CUST-00552,PROD-0084,STORE-002,2025-01-11,8,330.59
ORD-001368,CUST-00582,PROD-0132,STORE-014,2025-08-05,5,15.09
ORD-001369,CUST-00603,PROD-0006,STORE-011,2025-08-29,7,287.32
ORD-001370,CUST-00587,PROD-0026,STORE-016,2025-06-15,2,346.97
ORD-001371,CUST-00345,PROD-0128,STORE-017,2025-04-16,6,87.47
ORD-001372,CUST-00373,PROD-0249,STORE-014,2025-06-03,4,250.98
ORD-001373,CUST-00549,PROD-0055,STORE-010,2025-02-08,5,28.52
ORD-001374,CUST-00412,PROD-0206,STORE-008,2025-10-21,2,360.25
ORD-001375,CUST-00098,PROD-0152,STORE-011,2025-10-24,5,38.29
ORD-001376,CUST-00487,PROD-0110,STORE-007,2025-09-29,6,398.84
ORD-001377,CUST-00310,PROD-0130,STORE-010,2025-11-30,7,333.4
ORD-001378,CUST-00205,PROD-0107,STORE-013,2025-06-10,5,314.35
ORD-001379,CUST-00688,PROD-0196,STORE-018,2025-08-21,3,441.03
ORD-001380,CUST-00721,PROD-0133,STORE-006,2025-11-18,8,110.4
ORD-001381,CUST-00275,PROD-0240,STORE-021,2025-08-28,7,467.63
ORD-001382,CUST-00062,PROD-0134,STORE-007,2025-11-17,6,233.92
ORD-001383,CUST-00155,PROD-0192,STORE-022,2025-05-04,5,422.83
ORD-001384,CUST-00327,PROD-0221,STORE-003,2025-07-30,4,423.74
ORD-001385,CUST-00294,PROD-0166,STORE-006,2025-05-17,5,344.98
ORD-001386,CUST-00416,PROD-0062,STORE-004,2025-05-01,3,99.99
ORD-001387,CUST-00318,PROD-0119,STORE-016,2025-05-06,7,213.89
ORD-001388,CUST-00207,PROD-0041,STORE-009,2025-01-19,3,19.42
ORD-001389,CUST-00675,PROD-0141,STORE-006,2025-05-23,1,482.06
ORD-001390,CUST-00021,PROD-0015,STORE-003,2025-09-06,6,302.78
ORD-001391,CUST-00417,PROD-0230,STORE-012,2025-02-02,2,201.45
ORD-001392,CUST-00242,PROD-0029,STORE-019,2025-03-13,2,263.36
ORD-001393,CUST-00538,PROD-0065,STORE-016,2025-10-25,2,122.84
ORD-001394,CUST-00321,PROD-0085,STORE-019,2025-03-04,7,403.88
ORD-001395,CUST-00434,PROD-0056,STORE-005,2025-05-01,2,91.69
